"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that navigation links are visible","939","test_navigation_links_are_visible[chromium]","tests","Thu Apr 30 03:08:50 UTC 2026","passed","Thu Apr 30 03:08:51 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that social media icons are visible","468","test_social_icons_visible[webkit]","tests","Thu Apr 30 03:05:58 UTC 2026","passed","Thu Apr 30 03:05:58 UTC 2026","TestPageElements","test_regression","",""
"Test that social media icons are visible","649","test_social_icons_visible[firefox]","tests","Thu Apr 30 03:05:43 UTC 2026","passed","Thu Apr 30 03:05:44 UTC 2026","TestPageElements","test_regression","",""
"Test that all practice links are visible","1173","test_all_practice_links_visible[firefox]","tests","Thu Apr 30 03:05:42 UTC 2026","passed","Thu Apr 30 03:05:43 UTC 2026","TestPageElements","test_regression","",""
"Test navigation to Fake Landing Page","1675","test_navigate_to_fake_landing_page[chromium]","tests","Thu Apr 30 03:08:55 UTC 2026","passed","Thu Apr 30 03:08:57 UTC 2026","TestNavigationLinks","test_regression","",""
"Test navigation to Fake Landing Page","1350","test_navigate_to_fake_landing_page[firefox]","tests","Thu Apr 30 03:05:37 UTC 2026","passed","Thu Apr 30 03:05:38 UTC 2026","TestNavigationLinks","test_regression","",""
"Test navigation to Big Page","1490","test_navigate_to_big_page[chromium]","tests","Thu Apr 30 03:08:54 UTC 2026","passed","Thu Apr 30 03:08:55 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that all practice links are visible","804","test_all_practice_links_visible[chromium]","tests","Thu Apr 30 03:09:00 UTC 2026","passed","Thu Apr 30 03:09:01 UTC 2026","TestPageElements","test_regression","",""
"Test that social media icons are present","761","test_social_media_icons_present[webkit]","tests","Thu Apr 30 03:05:48 UTC 2026","passed","Thu Apr 30 03:05:49 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that essential page elements are present","555","test_page_has_essential_elements[firefox]","tests","Thu Apr 30 03:05:29 UTC 2026","passed","Thu Apr 30 03:05:30 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Landing Page","1449","test_navigate_to_fake_landing_page[webkit]","tests","Thu Apr 30 03:05:52 UTC 2026","passed","Thu Apr 30 03:05:54 UTC 2026","TestNavigationLinks","test_regression","",""
