"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that social media icons are visible","589","test_social_icons_visible[chromium]","tests","Thu Feb 05 03:02:37 UTC 2026","passed","Thu Feb 05 03:02:38 UTC 2026","TestPageElements","test_regression","",""
"Test that all practice links are visible","605","test_all_practice_links_visible[webkit]","tests","Thu Feb 05 02:59:14 UTC 2026","passed","Thu Feb 05 02:59:15 UTC 2026","TestPageElements","test_regression","",""
"Test that social media icons are present","519","test_social_media_icons_present[chromium]","tests","Thu Feb 05 03:02:28 UTC 2026","passed","Thu Feb 05 03:02:28 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that essential page elements are present","630","test_page_has_essential_elements[chromium]","tests","Thu Feb 05 03:02:26 UTC 2026","passed","Thu Feb 05 03:02:27 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test navigation to Big Page","1494","test_navigate_to_big_page[chromium]","tests","Thu Feb 05 03:02:30 UTC 2026","passed","Thu Feb 05 03:02:32 UTC 2026","TestNavigationLinks","test_regression","",""
"Test navigation to Big Page","2333","test_navigate_to_big_page[firefox]","tests","Thu Feb 05 02:59:48 UTC 2026","passed","Thu Feb 05 02:59:51 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that social media icons are present","403","test_social_media_icons_present[firefox]","tests","Thu Feb 05 02:59:44 UTC 2026","passed","Thu Feb 05 02:59:44 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that navigation links are visible","584","test_navigation_links_are_visible[chromium]","tests","Thu Feb 05 03:02:27 UTC 2026","passed","Thu Feb 05 03:02:27 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that page heading contains expected text","522","test_page_heading_contains_text[chromium]","tests","Thu Feb 05 03:02:38 UTC 2026","passed","Thu Feb 05 03:02:39 UTC 2026","TestPageElements","test_regression","",""
"Test navigation to Fake Landing Page","1492","test_navigate_to_fake_landing_page[chromium]","tests","Thu Feb 05 03:02:32 UTC 2026","passed","Thu Feb 05 03:02:33 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that page heading contains expected text","720","test_page_heading_contains_text[firefox]","tests","Thu Feb 05 02:59:59 UTC 2026","passed","Thu Feb 05 02:59:59 UTC 2026","TestPageElements","test_regression","",""
"Test that navigation links are visible","992","test_navigation_links_are_visible[webkit]","tests","Thu Feb 05 02:59:03 UTC 2026","passed","Thu Feb 05 02:59:04 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that the automation page loads successfully","1482","test_page_loads_successfully[webkit]","tests","Thu Feb 05 02:59:00 UTC 2026","passed","Thu Feb 05 02:59:01 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Landing Page","1603","test_navigate_to_fake_landing_page[webkit]","tests","Thu Feb 05 02:59:09 UTC 2026","passed","Thu Feb 05 02:59:10 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that social media icons are visible","710","test_social_icons_visible[firefox]","tests","Thu Feb 05 02:59:58 UTC 2026","passed","Thu Feb 05 02:59:58 UTC 2026","TestPageElements","test_regression","",""
"Test that all practice links are visible","613","test_all_practice_links_visible[chromium]","tests","Thu Feb 05 03:02:36 UTC 2026","passed","Thu Feb 05 03:02:37 UTC 2026","TestPageElements","test_regression","",""
"Test that social media icons are present","645","test_social_media_icons_present[webkit]","tests","Thu Feb 05 02:59:04 UTC 2026","passed","Thu Feb 05 02:59:05 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that the automation page loads successfully","3676","test_page_loads_successfully[chromium]","tests","Thu Feb 05 03:02:22 UTC 2026","passed","Thu Feb 05 03:02:26 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that the automation page loads successfully","629","test_page_loads_successfully[firefox]","tests","Thu Feb 05 02:59:41 UTC 2026","passed","Thu Feb 05 02:59:42 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test navigation to Big Page","1202","test_navigate_to_big_page[webkit]","tests","Thu Feb 05 02:59:07 UTC 2026","passed","Thu Feb 05 02:59:08 UTC 2026","TestNavigationLinks","test_regression","",""
"Test navigation to Fake Pricing Page","2689","test_navigate_to_fake_pricing_page[chromium]","tests","Thu Feb 05 03:02:34 UTC 2026","passed","Thu Feb 05 03:02:36 UTC 2026","TestNavigationLinks","test_regression","",""
"Test navigation to Fake Pricing Page","3166","test_navigate_to_fake_pricing_page[firefox]","tests","Thu Feb 05 02:59:53 UTC 2026","passed","Thu Feb 05 02:59:56 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that navigation links are visible","403","test_navigation_links_are_visible[firefox]","tests","Thu Feb 05 02:59:43 UTC 2026","passed","Thu Feb 05 02:59:43 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that all practice links are visible","751","test_all_practice_links_visible[firefox]","tests","Thu Feb 05 02:59:56 UTC 2026","passed","Thu Feb 05 02:59:57 UTC 2026","TestPageElements","test_regression","",""
