"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that social media icons are present","780","test_social_media_icons_present[firefox]","tests","Thu Jan 15 02:40:47 UTC 2026","passed","Thu Jan 15 02:40:48 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Pricing Page","2744","test_navigate_to_fake_pricing_page[chromium]","tests","Thu Jan 15 02:44:37 UTC 2026","passed","Thu Jan 15 02:44:40 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that page heading contains expected text","520","test_page_heading_contains_text[firefox]","tests","Thu Jan 15 02:41:04 UTC 2026","passed","Thu Jan 15 02:41:04 UTC 2026","TestPageElements","test_regression","",""
"Test navigation to Fake Landing Page","1919","test_navigate_to_fake_landing_page[webkit]","tests","Thu Jan 15 02:41:27 UTC 2026","passed","Thu Jan 15 02:41:29 UTC 2026","TestNavigationLinks","test_regression","",""
"Test navigation to Big Page","1365","test_navigate_to_big_page[chromium]","tests","Thu Jan 15 02:44:34 UTC 2026","passed","Thu Jan 15 02:44:35 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that essential page elements are present","788","test_page_has_essential_elements[chromium]","tests","Thu Jan 15 02:44:28 UTC 2026","passed","Thu Jan 15 02:44:29 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that social media icons are visible","873","test_social_icons_visible[webkit]","tests","Thu Jan 15 02:41:35 UTC 2026","passed","Thu Jan 15 02:41:35 UTC 2026","TestPageElements","test_regression","",""
"Test that page heading contains expected text","671","test_page_heading_contains_text[webkit]","tests","Thu Jan 15 02:41:36 UTC 2026","passed","Thu Jan 15 02:41:36 UTC 2026","TestPageElements","test_regression","",""
"Test navigation to Fake Landing Page","1274","test_navigate_to_fake_landing_page[firefox]","tests","Thu Jan 15 02:40:56 UTC 2026","passed","Thu Jan 15 02:40:57 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that navigation links are visible","651","test_navigation_links_are_visible[chromium]","tests","Thu Jan 15 02:44:29 UTC 2026","passed","Thu Jan 15 02:44:30 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that the automation page loads successfully","1757","test_page_loads_successfully[webkit]","tests","Thu Jan 15 02:41:16 UTC 2026","passed","Thu Jan 15 02:41:18 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that navigation links are visible","1069","test_navigation_links_are_visible[firefox]","tests","Thu Jan 15 02:40:46 UTC 2026","passed","Thu Jan 15 02:40:47 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that essential page elements are present","979","test_page_has_essential_elements[firefox]","tests","Thu Jan 15 02:40:44 UTC 2026","passed","Thu Jan 15 02:40:45 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that the automation page loads successfully","14884","test_page_loads_successfully[chromium]","tests","Thu Jan 15 02:44:13 UTC 2026","passed","Thu Jan 15 02:44:28 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that all practice links are visible","1179","test_all_practice_links_visible[firefox]","tests","Thu Jan 15 02:41:01 UTC 2026","passed","Thu Jan 15 02:41:03 UTC 2026","TestPageElements","test_regression","",""
"Test that all practice links are visible","720","test_all_practice_links_visible[chromium]","tests","Thu Jan 15 02:44:40 UTC 2026","passed","Thu Jan 15 02:44:41 UTC 2026","TestPageElements","test_regression","",""
"Test navigation to Fake Pricing Page","3188","test_navigate_to_fake_pricing_page[webkit]","tests","Thu Jan 15 02:41:30 UTC 2026","passed","Thu Jan 15 02:41:33 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that social media icons are visible","708","test_social_icons_visible[chromium]","tests","Thu Jan 15 02:44:41 UTC 2026","passed","Thu Jan 15 02:44:42 UTC 2026","TestPageElements","test_regression","",""
"Test navigation to Fake Landing Page","1652","test_navigate_to_fake_landing_page[chromium]","tests","Thu Jan 15 02:44:35 UTC 2026","passed","Thu Jan 15 02:44:37 UTC 2026","TestNavigationLinks","test_regression","",""
"Test navigation to Big Page","1799","test_navigate_to_big_page[webkit]","tests","Thu Jan 15 02:41:25 UTC 2026","passed","Thu Jan 15 02:41:27 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that navigation links are visible","702","test_navigation_links_are_visible[webkit]","tests","Thu Jan 15 02:41:20 UTC 2026","passed","Thu Jan 15 02:41:21 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Pricing Page","3000","test_navigate_to_fake_pricing_page[firefox]","tests","Thu Jan 15 02:40:58 UTC 2026","passed","Thu Jan 15 02:41:01 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that page heading contains expected text","639","test_page_heading_contains_text[chromium]","tests","Thu Jan 15 02:44:42 UTC 2026","passed","Thu Jan 15 02:44:43 UTC 2026","TestPageElements","test_regression","",""
