"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that social media icons are visible","1117","test_social_icons_visible[webkit]","tests","Sat Nov 22 03:01:46 UTC 2025","passed","Sat Nov 22 03:01:47 UTC 2025","TestPageElements","test_regression","",""
"Test that essential page elements are present","1323","test_page_has_essential_elements[webkit]","tests","Sat Nov 22 03:01:29 UTC 2025","passed","Sat Nov 22 03:01:30 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test that essential page elements are present","752","test_page_has_essential_elements[chromium]","tests","Sat Nov 22 03:05:27 UTC 2025","passed","Sat Nov 22 03:05:28 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test navigation to Big Page","1953","test_navigate_to_big_page[firefox]","tests","Sat Nov 22 03:01:14 UTC 2025","passed","Sat Nov 22 03:01:15 UTC 2025","TestNavigationLinks","test_regression","",""
"Test that essential page elements are present","695","test_page_has_essential_elements[firefox]","tests","Sat Nov 22 03:01:07 UTC 2025","passed","Sat Nov 22 03:01:08 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Landing Page","2877","test_navigate_to_fake_landing_page[webkit]","tests","Sat Nov 22 03:01:38 UTC 2025","passed","Sat Nov 22 03:01:40 UTC 2025","TestNavigationLinks","test_regression","",""
"Test that social media icons are present","1178","test_social_media_icons_present[webkit]","tests","Sat Nov 22 03:01:32 UTC 2025","passed","Sat Nov 22 03:01:33 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test that page heading contains expected text","612","test_page_heading_contains_text[firefox]","tests","Sat Nov 22 03:01:23 UTC 2025","passed","Sat Nov 22 03:01:23 UTC 2025","TestPageElements","test_regression","",""
"Test that page heading contains expected text","945","test_page_heading_contains_text[webkit]","tests","Sat Nov 22 03:01:47 UTC 2025","passed","Sat Nov 22 03:01:48 UTC 2025","TestPageElements","test_regression","",""
"Test navigation to Fake Pricing Page","3122","test_navigate_to_fake_pricing_page[firefox]","tests","Sat Nov 22 03:01:17 UTC 2025","passed","Sat Nov 22 03:01:21 UTC 2025","TestNavigationLinks","test_regression","",""
"Test that navigation links are visible","1188","test_navigation_links_are_visible[webkit]","tests","Sat Nov 22 03:01:30 UTC 2025","passed","Sat Nov 22 03:01:32 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test that all practice links are visible","1258","test_all_practice_links_visible[webkit]","tests","Sat Nov 22 03:01:44 UTC 2025","passed","Sat Nov 22 03:01:46 UTC 2025","TestPageElements","test_regression","",""
"Test that the automation page loads successfully","1284","test_page_loads_successfully[webkit]","tests","Sat Nov 22 03:01:27 UTC 2025","passed","Sat Nov 22 03:01:29 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test that the automation page loads successfully","5360","test_page_loads_successfully[chromium]","tests","Sat Nov 22 03:05:22 UTC 2025","passed","Sat Nov 22 03:05:27 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test that the automation page loads successfully","4565","test_page_loads_successfully[firefox]","tests","Sat Nov 22 03:01:02 UTC 2025","passed","Sat Nov 22 03:01:07 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test that navigation links are visible","615","test_navigation_links_are_visible[firefox]","tests","Sat Nov 22 03:01:08 UTC 2025","passed","Sat Nov 22 03:01:09 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Pricing Page","3320","test_navigate_to_fake_pricing_page[webkit]","tests","Sat Nov 22 03:01:41 UTC 2025","failed","Sat Nov 22 03:01:44 UTC 2025","TestNavigationLinks","test_regression","",""
"Test that all practice links are visible","642","test_all_practice_links_visible[firefox]","tests","Sat Nov 22 03:01:21 UTC 2025","passed","Sat Nov 22 03:01:22 UTC 2025","TestPageElements","test_regression","",""
"Test that social media icons are visible","580","test_social_icons_visible[chromium]","tests","Sat Nov 22 03:05:39 UTC 2025","passed","Sat Nov 22 03:05:39 UTC 2025","TestPageElements","test_regression","",""
"Test that all practice links are visible","594","test_all_practice_links_visible[chromium]","tests","Sat Nov 22 03:05:38 UTC 2025","passed","Sat Nov 22 03:05:39 UTC 2025","TestPageElements","test_regression","",""
"Test that page heading contains expected text","505","test_page_heading_contains_text[chromium]","tests","Sat Nov 22 03:05:40 UTC 2025","passed","Sat Nov 22 03:05:40 UTC 2025","TestPageElements","test_regression","",""
"Test navigation to Fake Pricing Page","2726","test_navigate_to_fake_pricing_page[chromium]","tests","Sat Nov 22 03:05:35 UTC 2025","passed","Sat Nov 22 03:05:38 UTC 2025","TestNavigationLinks","test_regression","",""
"Test that social media icons are present","626","test_social_media_icons_present[firefox]","tests","Sat Nov 22 03:01:09 UTC 2025","passed","Sat Nov 22 03:01:10 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test navigation to Big Page","1514","test_navigate_to_big_page[chromium]","tests","Sat Nov 22 03:05:32 UTC 2025","passed","Sat Nov 22 03:05:33 UTC 2025","TestNavigationLinks","test_regression","",""
"Test that navigation links are visible","558","test_navigation_links_are_visible[chromium]","tests","Sat Nov 22 03:05:28 UTC 2025","passed","Sat Nov 22 03:05:29 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test that social media icons are present","679","test_social_media_icons_present[chromium]","tests","Sat Nov 22 03:05:29 UTC 2025","passed","Sat Nov 22 03:05:29 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test that social media icons are visible","621","test_social_icons_visible[firefox]","tests","Sat Nov 22 03:01:22 UTC 2025","passed","Sat Nov 22 03:01:22 UTC 2025","TestPageElements","test_regression","",""
"Test navigation to Big Page","2665","test_navigate_to_big_page[webkit]","tests","Sat Nov 22 03:01:35 UTC 2025","passed","Sat Nov 22 03:01:37 UTC 2025","TestNavigationLinks","test_regression","",""
"Test navigation to Fake Landing Page","1559","test_navigate_to_fake_landing_page[chromium]","tests","Sat Nov 22 03:05:33 UTC 2025","passed","Sat Nov 22 03:05:35 UTC 2025","TestNavigationLinks","test_regression","",""
"Test navigation to Fake Landing Page","1392","test_navigate_to_fake_landing_page[firefox]","tests","Sat Nov 22 03:01:16 UTC 2025","passed","Sat Nov 22 03:01:17 UTC 2025","TestNavigationLinks","test_regression","",""
