"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that social media icons are visible","1151","test_social_icons_visible[webkit]","tests","Sun Feb 01 03:03:53 UTC 2026","passed","Sun Feb 01 03:03:54 UTC 2026","TestPageElements","test_regression","",""
"Test navigation to Big Page","3301","test_navigate_to_big_page[webkit]","tests","Sun Feb 01 03:03:41 UTC 2026","passed","Sun Feb 01 03:03:44 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that page heading contains expected text","683","test_page_heading_contains_text[chromium]","tests","Sun Feb 01 03:06:03 UTC 2026","passed","Sun Feb 01 03:06:04 UTC 2026","TestPageElements","test_regression","",""
"Test that navigation links are visible","1051","test_navigation_links_are_visible[webkit]","tests","Sun Feb 01 03:03:36 UTC 2026","passed","Sun Feb 01 03:03:37 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that all practice links are visible","665","test_all_practice_links_visible[chromium]","tests","Sun Feb 01 03:06:01 UTC 2026","passed","Sun Feb 01 03:06:02 UTC 2026","TestPageElements","test_regression","",""
"Test that all practice links are visible","437","test_all_practice_links_visible[firefox]","tests","Sun Feb 01 03:03:26 UTC 2026","passed","Sun Feb 01 03:03:27 UTC 2026","TestPageElements","test_regression","",""
"Test that navigation links are visible","2911","test_navigation_links_are_visible[chromium]","tests","Sun Feb 01 03:05:49 UTC 2026","passed","Sun Feb 01 03:05:52 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Pricing Page","2846","test_navigate_to_fake_pricing_page[firefox]","tests","Sun Feb 01 03:03:23 UTC 2026","passed","Sun Feb 01 03:03:26 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that all practice links are visible","1085","test_all_practice_links_visible[webkit]","tests","Sun Feb 01 03:03:51 UTC 2026","passed","Sun Feb 01 03:03:52 UTC 2026","TestPageElements","test_regression","",""
"Test that social media icons are present","1018","test_social_media_icons_present[webkit]","tests","Sun Feb 01 03:03:38 UTC 2026","passed","Sun Feb 01 03:03:39 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that social media icons are visible","450","test_social_icons_visible[firefox]","tests","Sun Feb 01 03:03:27 UTC 2026","passed","Sun Feb 01 03:03:27 UTC 2026","TestPageElements","test_regression","",""
"Test that essential page elements are present","1180","test_page_has_essential_elements[webkit]","tests","Sun Feb 01 03:03:35 UTC 2026","passed","Sun Feb 01 03:03:36 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test navigation to Big Page","1895","test_navigate_to_big_page[chromium]","tests","Sun Feb 01 03:05:55 UTC 2026","passed","Sun Feb 01 03:05:56 UTC 2026","TestNavigationLinks","test_regression","",""
"Test navigation to Big Page","1602","test_navigate_to_big_page[firefox]","tests","Sun Feb 01 03:03:20 UTC 2026","passed","Sun Feb 01 03:03:21 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that social media icons are present","636","test_social_media_icons_present[chromium]","tests","Sun Feb 01 03:05:52 UTC 2026","passed","Sun Feb 01 03:05:52 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that the automation page loads successfully","1660","test_page_loads_successfully[webkit]","tests","Sun Feb 01 03:03:33 UTC 2026","passed","Sun Feb 01 03:03:35 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Landing Page","2863","test_navigate_to_fake_landing_page[webkit]","tests","Sun Feb 01 03:03:44 UTC 2026","passed","Sun Feb 01 03:03:47 UTC 2026","TestNavigationLinks","test_regression","",""
"Test navigation to Fake Landing Page","1335","test_navigate_to_fake_landing_page[chromium]","tests","Sun Feb 01 03:05:57 UTC 2026","passed","Sun Feb 01 03:05:58 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that page heading contains expected text","1074","test_page_heading_contains_text[webkit]","tests","Sun Feb 01 03:03:54 UTC 2026","passed","Sun Feb 01 03:03:55 UTC 2026","TestPageElements","test_regression","",""
"Test navigation to Fake Pricing Page","3362","test_navigate_to_fake_pricing_page[webkit]","tests","Sun Feb 01 03:03:47 UTC 2026","failed","Sun Feb 01 03:03:51 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that essential page elements are present","842","test_page_has_essential_elements[chromium]","tests","Sun Feb 01 03:05:48 UTC 2026","passed","Sun Feb 01 03:05:49 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that social media icons are visible","624","test_social_icons_visible[chromium]","tests","Sun Feb 01 03:06:02 UTC 2026","passed","Sun Feb 01 03:06:03 UTC 2026","TestPageElements","test_regression","",""
"Test that the automation page loads successfully","758","test_page_loads_successfully[firefox]","tests","Sun Feb 01 03:03:14 UTC 2026","passed","Sun Feb 01 03:03:14 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Landing Page","1441","test_navigate_to_fake_landing_page[firefox]","tests","Sun Feb 01 03:03:21 UTC 2026","passed","Sun Feb 01 03:03:23 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that page heading contains expected text","356","test_page_heading_contains_text[firefox]","tests","Sun Feb 01 03:03:28 UTC 2026","passed","Sun Feb 01 03:03:28 UTC 2026","TestPageElements","test_regression","",""
"Test that essential page elements are present","572","test_page_has_essential_elements[firefox]","tests","Sun Feb 01 03:03:15 UTC 2026","passed","Sun Feb 01 03:03:15 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Pricing Page","2800","test_navigate_to_fake_pricing_page[chromium]","tests","Sun Feb 01 03:05:58 UTC 2026","passed","Sun Feb 01 03:06:01 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that the automation page loads successfully","3740","test_page_loads_successfully[chromium]","tests","Sun Feb 01 03:05:44 UTC 2026","passed","Sun Feb 01 03:05:48 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that navigation links are visible","594","test_navigation_links_are_visible[firefox]","tests","Sun Feb 01 03:03:15 UTC 2026","passed","Sun Feb 01 03:03:16 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that social media icons are present","355","test_social_media_icons_present[firefox]","tests","Sun Feb 01 03:03:16 UTC 2026","passed","Sun Feb 01 03:03:17 UTC 2026","TestBasicFunctionality","test_smoke","",""
