"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test navigation to Big Page","2333","test_navigate_to_big_page[firefox]","tests","Sun Dec 07 03:23:42 UTC 2025","passed","Sun Dec 07 03:23:44 UTC 2025","TestNavigationLinks","test_regression","",""
"Test that social media icons are visible","680","test_social_icons_visible[firefox]","tests","Sun Dec 07 03:23:51 UTC 2025","passed","Sun Dec 07 03:23:51 UTC 2025","TestPageElements","test_regression","",""
"Test that social media icons are visible","585","test_social_icons_visible[chromium]","tests","Sun Dec 07 03:25:53 UTC 2025","passed","Sun Dec 07 03:25:54 UTC 2025","TestPageElements","test_regression","",""
"Test that social media icons are present","509","test_social_media_icons_present[chromium]","tests","Sun Dec 07 03:25:44 UTC 2025","passed","Sun Dec 07 03:25:44 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Landing Page","1571","test_navigate_to_fake_landing_page[firefox]","tests","Sun Dec 07 03:23:44 UTC 2025","passed","Sun Dec 07 03:23:46 UTC 2025","TestNavigationLinks","test_regression","",""
"Test that social media icons are present","950","test_social_media_icons_present[webkit]","tests","Sun Dec 07 03:24:54 UTC 2025","passed","Sun Dec 07 03:24:55 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test that navigation links are visible","1188","test_navigation_links_are_visible[webkit]","tests","Sun Dec 07 03:24:53 UTC 2025","passed","Sun Dec 07 03:24:54 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test that social media icons are visible","1061","test_social_icons_visible[webkit]","tests","Sun Dec 07 03:25:09 UTC 2025","passed","Sun Dec 07 03:25:10 UTC 2025","TestPageElements","test_regression","",""
"Test navigation to Big Page","1242","test_navigate_to_big_page[chromium]","tests","Sun Dec 07 03:25:46 UTC 2025","passed","Sun Dec 07 03:25:48 UTC 2025","TestNavigationLinks","test_regression","",""
"Test that navigation links are visible","575","test_navigation_links_are_visible[chromium]","tests","Sun Dec 07 03:25:43 UTC 2025","passed","Sun Dec 07 03:25:44 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test navigation to Big Page","2715","test_navigate_to_big_page[webkit]","tests","Sun Dec 07 03:24:57 UTC 2025","passed","Sun Dec 07 03:25:00 UTC 2025","TestNavigationLinks","test_regression","",""
"Test that the automation page loads successfully","3859","test_page_loads_successfully[firefox]","tests","Sun Dec 07 03:23:30 UTC 2025","passed","Sun Dec 07 03:23:34 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test that essential page elements are present","676","test_page_has_essential_elements[firefox]","tests","Sun Dec 07 03:23:35 UTC 2025","passed","Sun Dec 07 03:23:35 UTC 2025","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Pricing Page","2700","test_navigate_to_fake_pricing_page[chromium]","tests","Sun Dec 07 03:25:50 UTC 2025","passed","Sun Dec 07 03:25:52 UTC 2025","TestNavigationLinks","test_regression","",""
"Test navigation to Fake Pricing Page","3186","test_navigate_to_fake_pricing_page[firefox]","tests","Sun Dec 07 03:23:46 UTC 2025","passed","Sun Dec 07 03:23:49 UTC 2025","TestNavigationLinks","test_regression","",""
"Test that all practice links are visible","1175","test_all_practice_links_visible[webkit]","tests","Sun Dec 07 03:25:07 UTC 2025","passed","Sun Dec 07 03:25:09 UTC 2025","TestPageElements","test_regression","",""
