"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that navigation links are visible","1113","test_navigation_links_are_visible[webkit]","tests","Mon Mar 23 03:03:35 UTC 2026","passed","Mon Mar 23 03:03:36 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that navigation links are visible","581","test_navigation_links_are_visible[chromium]","tests","Mon Mar 23 03:07:47 UTC 2026","passed","Mon Mar 23 03:07:47 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that the automation page loads successfully","1089","test_page_loads_successfully[firefox]","tests","Mon Mar 23 03:03:31 UTC 2026","passed","Mon Mar 23 03:03:32 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that all practice links are visible","571","test_all_practice_links_visible[chromium]","tests","Mon Mar 23 03:08:07 UTC 2026","passed","Mon Mar 23 03:08:07 UTC 2026","TestPageElements","test_regression","",""
"Test that the automation page loads successfully","5158","test_page_loads_successfully[chromium]","tests","Mon Mar 23 03:07:41 UTC 2026","passed","Mon Mar 23 03:07:46 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test navigation to Big Page","2240","test_navigate_to_big_page[webkit]","tests","Mon Mar 23 03:03:40 UTC 2026","passed","Mon Mar 23 03:03:42 UTC 2026","TestNavigationLinks","test_regression","",""
"Test navigation to Fake Landing Page","10863","test_navigate_to_fake_landing_page[firefox]","tests","Mon Mar 23 03:03:40 UTC 2026","broken","Mon Mar 23 03:03:51 UTC 2026","TestNavigationLinks","test_regression","",""
"Test navigation to Fake Pricing Page","2950","test_navigate_to_fake_pricing_page[firefox]","tests","Mon Mar 23 03:03:53 UTC 2026","passed","Mon Mar 23 03:03:56 UTC 2026","TestNavigationLinks","test_regression","",""
"Test navigation to Fake Pricing Page","3523","test_navigate_to_fake_pricing_page[webkit]","tests","Mon Mar 23 03:03:55 UTC 2026","passed","Mon Mar 23 03:03:58 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that social media icons are visible","1320","test_social_icons_visible[webkit]","tests","Mon Mar 23 03:04:00 UTC 2026","passed","Mon Mar 23 03:04:01 UTC 2026","TestPageElements","test_regression","",""
