"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that social media icons are present","567","test_social_media_icons_present[firefox]","tests","2026-06-15","passed","2026-06-15","TestBasicFunctionality","test_smoke","",""
"Test that social media icons are visible","576","test_social_icons_visible[firefox]","tests","2026-06-15","passed","2026-06-15","TestPageElements","test_regression","",""
"Test that page heading contains expected text","484","test_page_heading_contains_text[firefox]","tests","2026-06-15","passed","2026-06-15","TestPageElements","test_regression","",""
"Test navigation to Big Page","10863","test_navigate_to_big_page[chromium]","tests","2026-06-15","broken","2026-06-15","TestNavigationLinks","test_regression","",""
"Test navigation to Big Page","11379","test_navigate_to_big_page[firefox]","tests","2026-06-15","broken","2026-06-15","TestNavigationLinks","test_regression","",""
"Test that navigation links are visible","554","test_navigation_links_are_visible[firefox]","tests","2026-06-15","passed","2026-06-15","TestBasicFunctionality","test_smoke","",""
"Test that all practice links are visible","549","test_all_practice_links_visible[webkit]","tests","2026-06-15","passed","2026-06-15","TestPageElements","test_regression","",""
"Test that all practice links are visible","706","test_all_practice_links_visible[chromium]","tests","2026-06-15","passed","2026-06-15","TestPageElements","test_regression","",""
"Test that social media icons are present","422","test_social_media_icons_present[chromium]","tests","2026-06-15","passed","2026-06-15","TestBasicFunctionality","test_smoke","",""
"Test that navigation links are visible","717","test_navigation_links_are_visible[chromium]","tests","2026-06-15","passed","2026-06-15","TestBasicFunctionality","test_smoke","",""
"Test that essential page elements are present","358","test_page_has_essential_elements[webkit]","tests","2026-06-15","passed","2026-06-15","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Pricing Page","2902","test_navigate_to_fake_pricing_page[firefox]","tests","2026-06-15","passed","2026-06-15","TestNavigationLinks","test_regression","",""
"Test navigation to Fake Landing Page","1214","test_navigate_to_fake_landing_page[chromium]","tests","2026-06-15","passed","2026-06-15","TestNavigationLinks","test_regression","",""
"Test that essential page elements are present","606","test_page_has_essential_elements[firefox]","tests","2026-06-15","passed","2026-06-15","TestBasicFunctionality","test_smoke","",""
"Test that social media icons are visible","526","test_social_icons_visible[chromium]","tests","2026-06-15","passed","2026-06-15","TestPageElements","test_regression","",""
"Test that navigation links are visible","351","test_navigation_links_are_visible[webkit]","tests","2026-06-15","passed","2026-06-15","TestBasicFunctionality","test_smoke","",""
"Test that page heading contains expected text","646","test_page_heading_contains_text[chromium]","tests","2026-06-15","passed","2026-06-15","TestPageElements","test_regression","",""
"Test navigation to Fake Landing Page","819","test_navigate_to_fake_landing_page[webkit]","tests","2026-06-15","passed","2026-06-15","TestNavigationLinks","test_regression","",""
"Test that the automation page loads successfully","963","test_page_loads_successfully[firefox]","tests","2026-06-15","passed","2026-06-15","TestBasicFunctionality","test_smoke","",""
"Test navigation to Big Page","10894","test_navigate_to_big_page[webkit]","tests","2026-06-15","broken","2026-06-15","TestNavigationLinks","test_regression","",""
"Test navigation to Fake Landing Page","1439","test_navigate_to_fake_landing_page[firefox]","tests","2026-06-15","passed","2026-06-15","TestNavigationLinks","test_regression","",""
"Test that the automation page loads successfully","4511","test_page_loads_successfully[chromium]","tests","2026-06-15","passed","2026-06-15","TestBasicFunctionality","test_smoke","",""
"Test that social media icons are present","278","test_social_media_icons_present[webkit]","tests","2026-06-15","passed","2026-06-15","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Pricing Page","2682","test_navigate_to_fake_pricing_page[webkit]","tests","2026-06-15","passed","2026-06-15","TestNavigationLinks","test_regression","",""
"Test that page heading contains expected text","509","test_page_heading_contains_text[webkit]","tests","2026-06-15","passed","2026-06-15","TestPageElements","test_regression","",""
"Test that all practice links are visible","539","test_all_practice_links_visible[firefox]","tests","2026-06-15","passed","2026-06-15","TestPageElements","test_regression","",""
"Test that social media icons are visible","309","test_social_icons_visible[webkit]","tests","2026-06-15","passed","2026-06-15","TestPageElements","test_regression","",""
"Test navigation to Fake Pricing Page","2938","test_navigate_to_fake_pricing_page[chromium]","tests","2026-06-15","passed","2026-06-15","TestNavigationLinks","test_regression","",""
"Test that the automation page loads successfully","597","test_page_loads_successfully[webkit]","tests","2026-06-15","passed","2026-06-15","TestBasicFunctionality","test_smoke","",""
"Test that essential page elements are present","744","test_page_has_essential_elements[chromium]","tests","2026-06-15","passed","2026-06-15","TestBasicFunctionality","test_smoke","",""
