"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Test that the automation page loads successfully","4247","test_page_loads_successfully[chromium]","tests","Sat May 02 03:07:36 UTC 2026","passed","Sat May 02 03:07:40 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that page heading contains expected text","1194","test_page_heading_contains_text[webkit]","tests","Sat May 02 03:04:20 UTC 2026","passed","Sat May 02 03:04:21 UTC 2026","TestPageElements","test_regression","",""
"Test that navigation links are visible","717","test_navigation_links_are_visible[chromium]","tests","Sat May 02 03:07:41 UTC 2026","passed","Sat May 02 03:07:42 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test navigation to Big Page","1262","test_navigate_to_big_page[chromium]","tests","Sat May 02 03:07:45 UTC 2026","passed","Sat May 02 03:07:46 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that social media icons are present","699","test_social_media_icons_present[chromium]","tests","Sat May 02 03:07:42 UTC 2026","passed","Sat May 02 03:07:43 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that social media icons are visible","745","test_social_icons_visible[chromium]","tests","Sat May 02 03:07:52 UTC 2026","passed","Sat May 02 03:07:53 UTC 2026","TestPageElements","test_regression","",""
"Test navigation to Fake Landing Page","1567","test_navigate_to_fake_landing_page[chromium]","tests","Sat May 02 03:07:46 UTC 2026","passed","Sat May 02 03:07:48 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that all practice links are visible","674","test_all_practice_links_visible[firefox]","tests","Sat May 02 03:05:16 UTC 2026","passed","Sat May 02 03:05:17 UTC 2026","TestPageElements","test_regression","",""
"Test navigation to Big Page","2171","test_navigate_to_big_page[firefox]","tests","Sat May 02 03:05:08 UTC 2026","passed","Sat May 02 03:05:10 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that social media icons are visible","680","test_social_icons_visible[firefox]","tests","Sat May 02 03:05:17 UTC 2026","passed","Sat May 02 03:05:18 UTC 2026","TestPageElements","test_regression","",""
"Test that page heading contains expected text","627","test_page_heading_contains_text[chromium]","tests","Sat May 02 03:07:53 UTC 2026","passed","Sat May 02 03:07:54 UTC 2026","TestPageElements","test_regression","",""
"Test navigation to Fake Pricing Page","3237","test_navigate_to_fake_pricing_page[firefox]","tests","Sat May 02 03:05:12 UTC 2026","passed","Sat May 02 03:05:16 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that social media icons are present","676","test_social_media_icons_present[firefox]","tests","Sat May 02 03:05:03 UTC 2026","passed","Sat May 02 03:05:03 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Pricing Page","2928","test_navigate_to_fake_pricing_page[chromium]","tests","Sat May 02 03:07:48 UTC 2026","passed","Sat May 02 03:07:51 UTC 2026","TestNavigationLinks","test_regression","",""
"Test navigation to Big Page","1002","test_navigate_to_big_page[webkit]","tests","Sat May 02 03:04:11 UTC 2026","passed","Sat May 02 03:04:12 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that page heading contains expected text","664","test_page_heading_contains_text[firefox]","tests","Sat May 02 03:05:18 UTC 2026","passed","Sat May 02 03:05:19 UTC 2026","TestPageElements","test_regression","",""
"Test that navigation links are visible","411","test_navigation_links_are_visible[webkit]","tests","Sat May 02 03:04:08 UTC 2026","passed","Sat May 02 03:04:09 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that all practice links are visible","710","test_all_practice_links_visible[chromium]","tests","Sat May 02 03:07:52 UTC 2026","passed","Sat May 02 03:07:52 UTC 2026","TestPageElements","test_regression","",""
"Test that essential page elements are present","708","test_page_has_essential_elements[firefox]","tests","Sat May 02 03:05:01 UTC 2026","passed","Sat May 02 03:05:01 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that the automation page loads successfully","3439","test_page_loads_successfully[firefox]","tests","Sat May 02 03:04:57 UTC 2026","passed","Sat May 02 03:05:00 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test navigation to Fake Pricing Page","2602","test_navigate_to_fake_pricing_page[webkit]","tests","Sat May 02 03:04:16 UTC 2026","passed","Sat May 02 03:04:18 UTC 2026","TestNavigationLinks","test_regression","",""
"Test navigation to Fake Landing Page","1345","test_navigate_to_fake_landing_page[firefox]","tests","Sat May 02 03:05:11 UTC 2026","passed","Sat May 02 03:05:12 UTC 2026","TestNavigationLinks","test_regression","",""
"Test that navigation links are visible","757","test_navigation_links_are_visible[firefox]","tests","Sat May 02 03:05:02 UTC 2026","passed","Sat May 02 03:05:02 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that all practice links are visible","441","test_all_practice_links_visible[webkit]","tests","Sat May 02 03:04:18 UTC 2026","passed","Sat May 02 03:04:19 UTC 2026","TestPageElements","test_regression","",""
"Test that essential page elements are present","757","test_page_has_essential_elements[chromium]","tests","Sat May 02 03:07:40 UTC 2026","passed","Sat May 02 03:07:41 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that social media icons are present","663","test_social_media_icons_present[webkit]","tests","Sat May 02 03:04:09 UTC 2026","passed","Sat May 02 03:04:10 UTC 2026","TestBasicFunctionality","test_smoke","",""
"Test that social media icons are visible","619","test_social_icons_visible[webkit]","tests","Sat May 02 03:04:19 UTC 2026","passed","Sat May 02 03:04:20 UTC 2026","TestPageElements","test_regression","",""
